timestamp,mod_temp,power,irradiance
2014-01-09 13:15:00,25.8959228,462.769318,3.19713211
2014-01-09 13:30:00,24.2958377,425.342651,5.17172089
2014-01-09 13:45:00,23.6469048,382.784546,6.24640694
2014-01-09 14:00:00,22.4606865,336.583527,5.97944164
2014-01-09 14:15:00,21.1082988,278.839966,6.72393379
2014-01-09 14:30:00,19.7568202,202.708679,7.70085469
2014-01-09 14:45:00,18.4226702,134.793808,7.03059903
2014-01-09 15:00:00,16.9160785,78.15102390000001,6.74549732
2014-01-09 15:15:00,15.0983543,33.8288231,7.17090339
2014-01-09 15:30:00,13.411559,9.55272198,8.38044129
2014-01-09 15:45:00,11.8389225,0.0,9.00907555
2014-01-09 16:00:00,10.933087,0.0,9.76768761
2014-01-10 11:00:00,21.3685982,382.653961,2.7160984
2014-01-10 11:15:00,22.1903805,596.565247,2.95673637
2014-01-10 11:30:00,23.8291062,633.082947,2.8976368
2014-01-10 11:45:00,23.969639,626.1900019999999,2.93096962
2014-01-10 12:00:00,23.4945797,605.556824,3.51988353
2014-01-10 12:15:00,22.7835448,589.460754,5.36732769
2014-01-10 12:30:00,22.1596809,474.6225280000001,5.57733402
2014-01-10 12:45:00,18.9310274,245.409149,6.487508200000001
2014-01-10 13:00:00,19.0029443,282.69281,8.39930379
2014-01-10 13:15:00,19.631811300000003,360.685028,7.83140073
2014-01-10 13:30:00,19.3578129,267.58294700000005,7.39424743
2014-01-10 13:45:00,18.3305459,242.539169,8.27923966
2014-01-10 14:00:00,16.695847,109.306534,9.28353233
2014-01-10 14:15:00,16.3939923,91.076149,10.979237
2014-01-10 14:30:00,15.4167383,53.456714600000005,12.5136158
2014-01-10 14:45:00,14.949357999999998,31.8324566,15.4590164
2014-01-10 15:00:00,15.0990054,16.3040543,17.4628143
2014-01-10 15:15:00,15.183264,3.05497766,17.4689087
2014-01-10 15:30:00,15.0886108,0.0,15.0152828
2014-01-10 16:00:00,14.4872777,0.0,10.4588783
2014-01-11 11:00:00,23.6206283,351.050201,0.0
2014-01-11 11:15:00,21.646722,328.168671,0.8358243940000001
2014-01-11 11:30:00,20.1521107,163.038895,2.67864651
2014-01-11 11:45:00,19.2680709,157.792114,5.50121384
2014-01-11 12:00:00,19.1912002,213.979904,6.67225914
2014-01-11 12:15:00,20.1183675,266.900238,6.68853054
2014-01-11 12:30:00,21.2995948,382.261444,6.93031845
2014-01-11 12:45:00,20.6835927,253.594254,6.30081749
2014-01-11 13:00:00,20.8930289,352.778076,7.05040799
2014-01-11 13:15:00,21.6389513,389.766632,7.60598526
2014-01-11 13:30:00,21.2914454,301.795135,7.09069652
2014-01-11 13:45:00,19.0925127,116.837715,7.22545032
2014-01-11 14:00:00,17.6343758,100.702942,9.11185532
2014-01-11 14:15:00,16.3676002,49.5638733,9.27993889
2014-01-11 14:30:00,15.3391258,52.9486389,10.6036034
2014-01-11 14:45:00,14.8510675,36.5221367,11.7221069
2014-01-11 15:00:00,14.3863719,24.328476,13.6286465
2014-01-11 15:15:00,14.0180334,17.2346401,15.7700425
2014-01-11 15:30:00,13.7141337,5.81863117,16.978367199999997
2014-01-11 15:45:00,13.3278594,0.0,18.1290642
2014-01-11 16:00:00,13.3471141,0.0,19.807933
2014-01-12 11:00:00,28.663955,645.96637,2.66572954
2014-01-12 11:15:00,25.5040421,389.698364,5.0829731
2014-01-12 11:30:00,22.578422600000003,508.399475,6.31926041
2014-01-12 11:45:00,24.9559457,610.108826,7.77958278
2014-01-12 12:00:00,26.3200396,597.406921,8.10678806
2014-01-12 12:15:00,25.5533755,562.2597049999999,10.1089094
2014-01-12 12:30:00,25.065073100000003,567.818848,12.0128868
2014-01-12 12:45:00,25.2586092,534.209717,13.1203613
2014-01-12 13:00:00,24.6970015,527.506104,13.1823586
2014-01-12 13:15:00,24.8167698,534.892883,12.8539776
2014-01-12 13:30:00,25.259007,508.348663,11.5358894
2014-01-12 13:45:00,23.2579394,315.308014,12.718795
2014-01-12 14:00:00,19.5215242,209.908691,14.930184900000002
2014-01-12 14:15:00,19.6144641,274.825317,16.292935999999997
2014-01-12 14:30:00,19.9062249,257.71167,16.051571300000003
2014-01-12 14:45:00,19.4687121,181.385757,16.653570600000002
2014-01-12 15:00:00,17.357810100000002,59.3835945,17.3912678
2014-01-12 15:15:00,15.0381946,23.0643444,18.743903
2014-01-12 15:30:00,13.811378,9.13951397,19.7415688
2014-01-12 16:00:00,12.5534401,0.0,20.210537
2014-01-13 11:00:00,20.8587132,219.762619,0.0
2014-01-13 11:15:00,22.0067915,329.736603,0.0
2014-01-13 11:30:00,23.9575593,330.087189,1.3725194
2014-01-13 11:45:00,23.7308884,275.126892,2.13515072
2014-01-13 12:00:00,22.99493,258.240295,2.15250912
2014-01-13 12:15:00,22.3888038,199.366074,4.05404206
2014-01-13 12:30:00,20.4326599,141.982971,5.31113491
2014-01-13 12:45:00,19.2740853,123.245293,6.27313347
2014-01-13 13:00:00,18.5159742,98.4178543,7.72991786
2014-01-13 13:15:00,17.652890399999997,65.0922699,10.1961655
2014-01-13 13:30:00,16.7837617,49.8943138,11.2601707
2014-01-13 13:45:00,16.431819,63.740444200000006,12.259087
2014-01-13 14:00:00,16.4119475,53.8313484,13.2461948
2014-01-13 14:15:00,16.062155800000003,53.7295647,13.8081451
2014-01-13 14:30:00,15.9605215,50.8538246,13.7956207
2014-01-13 14:45:00,15.539445,26.0161133,13.636546300000004
2014-01-13 15:00:00,14.9476131,17.7107658,13.396991
2014-01-13 15:15:00,14.4702612,12.2636213,12.8689505
2014-01-13 15:30:00,14.0226138,1.41645443,11.0315624
2014-01-13 16:00:00,13.0019864,0.0,11.6678936
2014-01-14 11:00:00,18.0371451,160.430786,0.0
2014-01-14 11:15:00,20.3680354,338.080078,0.952835274
2014-01-14 11:30:00,25.453221600000003,594.751709,0.0661903559999999
2014-01-14 11:45:00,25.8952461,429.795654,0.435045433
2014-01-14 12:00:00,27.674937,561.592163,3.04537672
2014-01-14 12:15:00,26.1481683,270.560272,4.79173222
2014-01-14 12:30:00,22.7877459,372.502228,5.39761562
2014-01-14 12:45:00,26.3113635,546.289917,6.55648842
2014-01-14 13:00:00,25.6525953,402.438507,6.63091717
2014-01-14 13:15:00,22.2851348,244.43269300000003,6.881125999999999
2014-01-14 13:30:00,21.5673107,223.490875,9.79406471
2014-01-14 13:45:00,21.7361707,312.493378,11.5539669
2014-01-14 14:00:00,23.3018857,440.88266,12.3669483
2014-01-14 14:15:00,23.6783417,350.363617,11.837537800000002
2014-01-14 14:30:00,22.2810621,253.986099,11.4662449
2014-01-14 14:45:00,20.1588253,152.360718,12.0472221
2014-01-14 15:00:00,18.0615054,93.6326752,13.0148987
2014-01-14 15:15:00,16.170804099999998,39.7544098,14.3453552
2014-01-14 15:30:00,14.3514003,15.7191076,15.313310199999998
2014-01-14 15:45:00,12.686645,0.0,16.5314991
2014-01-15 11:00:00,14.5877756,61.892349200000005,13.4846785
2014-01-15 11:15:00,15.899301500000002,163.54759199999998,26.5768118
2014-01-15 11:30:00,16.842273199999998,83.0164413,34.801587700000006
2014-01-15 11:45:00,17.2711758,197.179703,32.8607415
2014-01-15 12:00:00,19.6857641,219.391556,34.393682500000004
2014-01-15 12:15:00,19.9076144,174.515045,20.222620000000003
2014-01-15 12:30:00,18.852697,73.0981522,10.2518185
2014-01-15 12:45:00,17.4341753,48.0647621,8.28109211
2014-01-15 13:00:00,14.8235823,43.1859779,4.44138718
2014-01-15 13:15:00,14.8685869,96.324379,8.21208725
2014-01-15 13:30:00,15.6059006,88.2585526,12.7741249
2014-01-15 13:45:00,15.7366296,59.7194328,14.595015599999998
2014-01-15 14:00:00,15.989747400000002,66.5509644,16.66424
2014-01-15 14:15:00,16.3190464,48.40403370000001,17.2392389
2014-01-15 14:30:00,15.973846900000002,24.6045017,17.080691
2014-01-15 14:45:00,13.9165414,12.6567326,8.23084632
2014-01-15 15:00:00,13.321605300000002,16.7028866,11.139332199999998
2014-01-15 15:30:00,13.333247,0.0,14.957291
2014-01-15 16:00:00,13.0123842,0.0,11.9345859
2014-01-16 11:00:00,28.8326127,440.766571,18.7443909
2014-01-16 11:15:00,28.4543031,501.920441,2.94715363
2014-01-16 11:30:00,28.7240187,555.045166,1.97741329
2014-01-16 11:45:00,28.7388485,594.4825440000001,0.0
2014-01-16 12:00:00,29.6744288,551.015198,1.45976038
2014-01-16 12:15:00,28.9021305,571.441833,4.61492042
2014-01-16 12:30:00,29.8844447,542.056702,9.37060891
